year_int,quarter_num,Quarter,Sector,Location,Insolvency_Count,time_index,lag_1,lag_2,rolling_avg_4,Sector_code,Location_code,Risk_level,Average_Interest_Rate,Energy_Price_Index,Regional_GDP
2023,2,Q2 2023,Education,Scotland,3,2023.25,4.0,1.0,3.0,5,1,1,4.4396,111.39,204188.0
2023,3,Q3 2023,Education,Scotland,6,2023.5,3.0,4.0,2.5,5,1,1,5.1603,108.35,204188.0
2023,4,Q4 2023,Education,Scotland,3,2023.75,6.0,3.0,3.5,5,1,1,5.25,108.98,204188.0
2024,1,Q1 2024,Education,Scotland,3,2024.0,3.0,6.0,4.0,5,1,1,5.25,112.39,1861953.0
2024,2,Q2 2024,Education,Scotland,5,2024.25,3.0,3.0,3.75,5,1,1,5.25,100.2,1861953.0
2024,4,Q4 2024,Education,Scotland,4,2024.75,5.0,3.0,4.25,5,1,1,4.8505,104.57,1861953.0
2025,1,Q1 2025,Education,Scotland,4,2025.0,4.0,5.0,3.75,5,1,1,4.6,105.14,1861953.0
2025,2,Q2 2025,Education,Scotland,3,2025.25,4.0,4.0,4.0,5,1,1,4.3516,98.78,1861953.0
2025,3,Q3 2025,Education,Scotland,2,2025.5,3.0,4.0,4.0,5,1,1,4.25,98.05,1861953.0
2025,4,Q4 2025,Education,Scotland,1,2025.75,2.0,3.0,3.25,5,1,1,4.25,99.05,1861953.0
2026,1,Q1 2026,Education,Scotland,1,2026.0,1.0,2.0,2.5,5,1,1,0.75,49.59,1861953.0
2016,3,Q3 2016,Energy Supply,England/Wales,13,2016.5,11.0,5.0,8.0,6,0,0,0.3424,37.11,1784443.0
2016,4,Q4 2016,Energy Supply,England/Wales,18,2016.75,13.0,11.0,9.666666666666666,6,0,0,0.25,39.13,1784443.0
2017,1,Q1 2017,Energy Supply,England/Wales,7,2017.0,18.0,13.0,11.75,6,0,0,0.25,39.57,1861953.0
2017,2,Q2 2017,Energy Supply,England/Wales,16,2017.25,7.0,18.0,12.25,6,0,0,0.25,38.3,1861953.0
2017,3,Q3 2017,Energy Supply,England/Wales,14,2017.5,16.0,7.0,13.5,6,0,0,0.25,38.64,1861953.0
2017,4,Q4 2017,Energy Supply,England/Wales,8,2017.75,14.0,16.0,13.75,6,0,0,0.413,41.23,1861953.0
2018,1,Q1 2018,Energy Supply,England/Wales,10,2018.0,8.0,14.0,11.25,6,0,0,0.5,41.62,1922054.0
2018,2,Q2 2018,Energy Supply,England/Wales,15,2018.25,10.0,8.0,12.0,6,0,0,0.5,40.89,1922054.0
2018,3,Q3 2018,Energy Supply,England/Wales,20,2018.5,15.0,10.0,11.75,6,0,0,0.663,42.33,1922054.0
2018,4,Q4 2018,Energy Supply,England/Wales,17,2018.75,20.0,15.0,13.25,6,0,0,0.75,45.37,1922054.0
2019,1,Q1 2019,Energy Supply,England/Wales,22,2019.0,17.0,20.0,15.5,6,0,0,0.75,46.57,1996347.0
2019,2,Q2 2019,Energy Supply,England/Wales,13,2019.25,22.0,17.0,18.5,6,0,0,0.75,45.14,1996347.0
2019,3,Q3 2019,Energy Supply,England/Wales,22,2019.5,13.0,22.0,18.0,6,0,0,0.75,44.6,1996347.0
2019,4,Q4 2019,Energy Supply,England/Wales,13,2019.75,22.0,13.0,18.5,6,0,0,0.75,47.61,1996347.0
2020,1,Q1 2020,Energy Supply,England/Wales,14,2020.0,13.0,22.0,17.5,6,0,0,0.6132,46.94,1885198.0
2020,2,Q2 2020,Energy Supply,England/Wales,9,2020.25,14.0,13.0,15.5,6,0,0,0.1,43.8,1885198.0
2020,3,Q3 2020,Energy Supply,England/Wales,10,2020.5,9.0,14.0,14.5,6,0,0,0.1,44.5,1885198.0
2020,4,Q4 2020,Energy Supply,England/Wales,20,2020.75,10.0,9.0,11.5,6,0,0,0.1,48.19,1885198.0
2021,1,Q1 2021,Energy Supply,England/Wales,19,2021.0,20.0,10.0,13.25,6,0,0,0.1,49.59,2042011.0
2021,2,Q2 2021,Energy Supply,England/Wales,9,2021.25,19.0,20.0,14.5,6,0,0,0.1,49.05,2042011.0
2021,3,Q3 2021,Energy Supply,England/Wales,24,2021.5,9.0,19.0,14.5,6,0,0,0.1,53.66,2042011.0
2021,4,Q4 2021,Energy Supply,England/Wales,39,2021.75,24.0,9.0,18.0,6,0,0,0.1261,60.97,2042011.0
2022,1,Q1 2022,Energy Supply,England/Wales,32,2022.0,39.0,24.0,22.75,6,0,0,0.45,66.09,2243340.0
2022,2,Q2 2022,Energy Supply,England/Wales,25,2022.25,32.0,39.0,26.0,6,0,0,0.9478,78.64,2243340.0
2022,3,Q3 2022,Energy Supply,England/Wales,21,2022.5,25.0,32.0,30.0,6,0,0,1.6141,86.09,2243340.0
2022,4,Q4 2022,Energy Supply,England/Wales,15,2022.75,21.0,25.0,29.25,6,0,0,2.8234,101.86,2243340.0
2023,1,Q1 2023,Energy Supply,England/Wales,15,2023.0,15.0,21.0,23.25,6,0,0,3.8472,105.67,2422397.0
2023,2,Q2 2023,Energy Supply,England/Wales,13,2023.25,15.0,15.0,19.0,6,0,0,4.4396,111.39,2422397.0
2023,3,Q3 2023,Energy Supply,England/Wales,9,2023.5,13.0,15.0,16.0,6,0,0,5.1603,108.35,2422397.0
2023,4,Q4 2023,Energy Supply,England/Wales,16,2023.75,9.0,13.0,13.0,6,0,0,5.25,108.98,2422397.0
2024,1,Q1 2024,Energy Supply,England/Wales,13,2024.0,16.0,9.0,13.25,6,0,0,5.25,112.39,1861953.0
2024,2,Q2 2024,Energy Supply,England/Wales,16,2024.25,13.0,16.0,12.75,6,0,0,5.25,100.2,1861953.0
2024,3,Q3 2024,Energy Supply,England/Wales,12,2024.5,16.0,13.0,13.5,6,0,0,5.0842,100.64,1861953.0
2024,4,Q4 2024,Energy Supply,England/Wales,20,2024.75,12.0,16.0,14.25,6,0,0,4.8505,104.57,1861953.0
2025,1,Q1 2025,Energy Supply,England/Wales,19,2025.0,20.0,12.0,15.25,6,0,0,4.6,105.14,1861953.0
2025,2,Q2 2025,Energy Supply,England/Wales,11,2025.25,19.0,20.0,16.75,6,0,0,4.3516,98.78,1861953.0
2025,3,Q3 2025,Energy Supply,England/Wales,17,2025.5,11.0,19.0,15.5,6,0,0,4.25,98.05,1861953.0
2025,4,Q4 2025,Energy Supply,England/Wales,11,2025.75,17.0,11.0,16.75,6,0,0,4.25,99.05,1861953.0
2026,1,Q1 2026,Energy Supply,England/Wales,16,2026.0,11.0,17.0,14.5,6,0,0,0.75,49.59,1861953.0
2016,4,Q4 2016,Energy Supply,Scotland,1,2016.75,1.0,1.0,1.0,6,1,0,0.25,39.13,151973.0
2017,1,Q1 2017,Energy Supply,Scotland,3,2017.0,1.0,1.0,1.0,6,1,0,0.25,39.57,159217.0
2017,2,Q2 2017,Energy Supply,Scotland,1,2017.25,3.0,1.0,1.5,6,1,0,0.25,38.3,159217.0
2017,3,Q3 2017,Energy Supply,Scotland,3,2017.5,1.0,3.0,1.5,6,1,0,0.25,38.64,159217.0
2017,4,Q4 2017,Energy Supply,Scotland,3,2017.75,3.0,1.0,2.0,6,1,0,0.413,41.23,159217.0
2018,2,Q2 2018,Energy Supply,Scotland,1,2018.25,3.0,3.0,2.5,6,1,0,0.5,40.89,162423.0
2018,3,Q3 2018,Energy Supply,Scotland,1,2018.5,1.0,3.0,2.0,6,1,0,0.663,42.33,162423.0
2019,1,Q1 2019,Energy Supply,Scotland,1,2019.0,1.0,1.0,2.0,6,1,0,0.75,46.57,168993.0
2019,3,Q3 2019,Energy Supply,Scotland,1,2019.5,1.0,1.0,1.5,6,1,0,0.75,44.6,168993.0
2019,4,Q4 2019,Energy Supply,Scotland,1,2019.75,1.0,1.0,1.0,6,1,0,0.75,47.61,168993.0
2020,1,Q1 2020,Energy Supply,Scotland,2,2020.0,1.0,1.0,1.0,6,1,0,0.6132,46.94,158489.0
2020,3,Q3 2020,Energy Supply,Scotland,2,2020.5,2.0,1.0,1.25,6,1,0,0.1,44.5,158489.0
2020,4,Q4 2020,Energy Supply,Scotland,1,2020.75,2.0,2.0,1.5,6,1,0,0.1,48.19,158489.0
2021,2,Q2 2021,Energy Supply,Scotland,1,2021.25,1.0,2.0,1.5,6,1,0,0.1,49.05,171688.0
2021,3,Q3 2021,Energy Supply,Scotland,3,2021.5,1.0,1.0,1.5,6,1,0,0.1,53.66,171688.0
2022,1,Q1 2022,Energy Supply,Scotland,1,2022.0,3.0,1.0,1.75,6,1,0,0.45,66.09,188246.0
2023,2,Q2 2023,Energy Supply,Scotland,1,2023.25,1.0,3.0,1.5,6,1,0,4.4396,111.39,204188.0
2023,3,Q3 2023,Energy Supply,Scotland,1,2023.5,1.0,1.0,1.5,6,1,0,5.1603,108.35,204188.0
2023,4,Q4 2023,Energy Supply,Scotland,3,2023.75,1.0,1.0,1.5,6,1,0,5.25,108.98,204188.0
2024,1,Q1 2024,Energy Supply,Scotland,1,2024.0,3.0,1.0,1.5,6,1,0,5.25,112.39,1861953.0
2024,2,Q2 2024,Energy Supply,Scotland,1,2024.25,1.0,3.0,1.5,6,1,0,5.25,100.2,1861953.0
2024,4,Q4 2024,Energy Supply,Scotland,1,2024.75,1.0,1.0,1.5,6,1,0,4.8505,104.57,1861953.0
2025,1,Q1 2025,Energy Supply,Scotland,2,2025.0,1.0,1.0,1.5,6,1,0,4.6,105.14,1861953.0
2025,2,Q2 2025,Energy Supply,Scotland,3,2025.25,2.0,1.0,1.25,6,1,0,4.3516,98.78,1861953.0
2025,4,Q4 2025,Energy Supply,Scotland,2,2025.75,3.0,2.0,1.75,6,1,0,4.25,99.05,1861953.0
2026,1,Q1 2026,Energy Supply,Scotland,1,2026.0,2.0,3.0,2.0,6,1,0,0.75,49.59,1861953.0
2016,3,Q3 2016,Finance & Insurance,England/Wales,65,2016.5,66.0,72.0,69.0,7,0,1,0.3424,37.11,1784443.0
2016,4,Q4 2016,Finance & Insurance,England/Wales,62,2016.75,65.0,66.0,67.66666666666667,7,0,1,0.25,39.13,1784443.0
2017,1,Q1 2017,Finance & Insurance,England/Wales,84,2017.0,62.0,65.0,66.25,7,0,1,0.25,39.57,1861953.0
2017,2,Q2 2017,Finance & Insurance,England/Wales,64,2017.25,84.0,62.0,69.25,7,0,1,0.25,38.3,1861953.0
2017,3,Q3 2017,Finance & Insurance,England/Wales,48,2017.5,64.0,84.0,68.75,7,0,1,0.25,38.64,1861953.0
2017,4,Q4 2017,Finance & Insurance,England/Wales,52,2017.75,48.0,64.0,64.5,7,0,1,0.413,41.23,1861953.0
2018,1,Q1 2018,Finance & Insurance,England/Wales,67,2018.0,52.0,48.0,62.0,7,0,1,0.5,41.62,1922054.0
2018,2,Q2 2018,Finance & Insurance,England/Wales,77,2018.25,67.0,52.0,57.75,7,0,1,0.5,40.89,1922054.0
2018,3,Q3 2018,Finance & Insurance,England/Wales,80,2018.5,77.0,67.0,61.0,7,0,1,0.663,42.33,1922054.0
2018,4,Q4 2018,Finance & Insurance,England/Wales,78,2018.75,80.0,77.0,69.0,7,0,1,0.75,45.37,1922054.0
2019,1,Q1 2019,Finance & Insurance,England/Wales,73,2019.0,78.0,80.0,75.5,7,0,1,0.75,46.57,1996347.0
2019,2,Q2 2019,Finance & Insurance,England/Wales,84,2019.25,73.0,78.0,77.0,7,0,1,0.75,45.14,1996347.0
2019,3,Q3 2019,Finance & Insurance,England/Wales,88,2019.5,84.0,73.0,78.75,7,0,1,0.75,44.6,1996347.0
2019,4,Q4 2019,Finance & Insurance,England/Wales,75,2019.75,88.0,84.0,80.75,7,0,1,0.75,47.61,1996347.0
2020,1,Q1 2020,Finance & Insurance,England/Wales,104,2020.0,75.0,88.0,80.0,7,0,1,0.6132,46.94,1885198.0
2020,2,Q2 2020,Finance & Insurance,England/Wales,65,2020.25,104.0,75.0,87.75,7,0,1,0.1,43.8,1885198.0
2020,3,Q3 2020,Finance & Insurance,England/Wales,82,2020.5,65.0,104.0,83.0,7,0,1,0.1,44.5,1885198.0
2020,4,Q4 2020,Finance & Insurance,England/Wales,76,2020.75,82.0,65.0,81.5,7,0,1,0.1,48.19,1885198.0
2021,1,Q1 2021,Finance & Insurance,England/Wales,71,2021.0,76.0,82.0,81.75,7,0,1,0.1,49.59,2042011.0
2021,2,Q2 2021,Finance & Insurance,England/Wales,65,2021.25,71.0,76.0,73.5,7,0,1,0.1,49.05,2042011.0
2021,3,Q3 2021,Finance & Insurance,England/Wales,76,2021.5,65.0,71.0,73.5,7,0,1,0.1,53.66,2042011.0
2021,4,Q4 2021,Finance & Insurance,England/Wales,92,2021.75,76.0,65.0,72.0,7,0,1,0.1261,60.97,2042011.0
2022,1,Q1 2022,Finance & Insurance,England/Wales,94,2022.0,92.0,76.0,76.0,7,0,1,0.45,66.09,2243340.0
2022,2,Q2 2022,Finance & Insurance,England/Wales,94,2022.25,94.0,92.0,81.75,7,0,1,0.9478,78.64,2243340.0
2022,3,Q3 2022,Finance & Insurance,England/Wales,88,2022.5,94.0,94.0,89.0,7,0,1,1.6141,86.09,2243340.0
2022,4,Q4 2022,Finance & Insurance,England/Wales,138,2022.75,88.0,94.0,92.0,7,0,1,2.8234,101.86,2243340.0
2023,1,Q1 2023,Finance & Insurance,England/Wales,84,2023.0,138.0,88.0,103.5,7,0,1,3.8472,105.67,2422397.0
2023,2,Q2 2023,Finance & Insurance,England/Wales,109,2023.25,84.0,138.0,101.0,7,0,1,4.4396,111.39,2422397.0
2023,3,Q3 2023,Finance & Insurance,England/Wales,106,2023.5,109.0,84.0,104.75,7,0,1,5.1603,108.35,2422397.0
2023,4,Q4 2023,Finance & Insurance,England/Wales,121,2023.75,106.0,109.0,109.25,7,0,1,5.25,108.98,2422397.0
2024,1,Q1 2024,Finance & Insurance,England/Wales,106,2024.0,121.0,106.0,105.0,7,0,1,5.25,112.39,1861953.0
2024,2,Q2 2024,Finance & Insurance,England/Wales,156,2024.25,106.0,121.0,110.5,7,0,1,5.25,100.2,1861953.0
2024,3,Q3 2024,Finance & Insurance,England/Wales,119,2024.5,156.0,106.0,122.25,7,0,1,5.0842,100.64,1861953.0
2024,4,Q4 2024,Finance & Insurance,England/Wales,124,2024.75,119.0,156.0,125.5,7,0,1,4.8505,104.57,1861953.0
2025,1,Q1 2025,Finance & Insurance,England/Wales,109,2025.0,124.0,119.0,126.25,7,0,1,4.6,105.14,1861953.0
2025,2,Q2 2025,Finance & Insurance,England/Wales,133,2025.25,109.0,124.0,127.0,7,0,1,4.3516,98.78,1861953.0
2025,3,Q3 2025,Finance & Insurance,England/Wales,114,2025.5,133.0,109.0,121.25,7,0,1,4.25,98.05,1861953.0
2025,4,Q4 2025,Finance & Insurance,England/Wales,102,2025.75,114.0,133.0,120.0,7,0,1,4.25,99.05,1861953.0
2026,1,Q1 2026,Finance & Insurance,England/Wales,127,2026.0,102.0,114.0,114.5,7,0,1,0.75,49.59,1861953.0
2017,1,Q1 2017,Finance & Insurance,Scotland,1,2017.0,2.0,2.0,2.0,7,1,1,0.25,39.57,159217.0
2017,2,Q2 2017,Finance & Insurance,Scotland,2,2017.25,1.0,2.0,1.6666666666666667,7,1,1,0.25,38.3,159217.0
2017,3,Q3 2017,Finance & Insurance,Scotland,2,2017.5,2.0,1.0,1.75,7,1,1,0.25,38.64,159217.0
2017,4,Q4 2017,Finance & Insurance,Scotland,2,2017.75,2.0,2.0,1.75,7,1,1,0.413,41.23,159217.0
2018,1,Q1 2018,Finance & Insurance,Scotland,1,2018.0,2.0,2.0,1.75,7,1,1,0.5,41.62,162423.0
2018,2,Q2 2018,Finance & Insurance,Scotland,2,2018.25,1.0,2.0,1.75,7,1,1,0.5,40.89,162423.0
2018,3,Q3 2018,Finance & Insurance,Scotland,3,2018.5,2.0,1.0,1.75,7,1,1,0.663,42.33,162423.0
2018,4,Q4 2018,Finance & Insurance,Scotland,2,2018.75,3.0,2.0,2.0,7,1,1,0.75,45.37,162423.0
2019,1,Q1 2019,Finance & Insurance,Scotland,4,2019.0,2.0,3.0,2.0,7,1,1,0.75,46.57,168993.0
2019,2,Q2 2019,Finance & Insurance,Scotland,1,2019.25,4.0,2.0,2.75,7,1,1,0.75,45.14,168993.0
2019,4,Q4 2019,Finance & Insurance,Scotland,6,2019.75,1.0,4.0,2.5,7,1,1,0.75,47.61,168993.0
2020,1,Q1 2020,Finance & Insurance,Scotland,3,2020.0,6.0,1.0,3.25,7,1,1,0.6132,46.94,158489.0
2020,3,Q3 2020,Finance & Insurance,Scotland,1,2020.5,3.0,6.0,3.5,7,1,1,0.1,44.5,158489.0
2020,4,Q4 2020,Finance & Insurance,Scotland,3,2020.75,1.0,3.0,2.75,7,1,1,0.1,48.19,158489.0
2021,2,Q2 2021,Finance & Insurance,Scotland,2,2021.25,3.0,1.0,3.25,7,1,1,0.1,49.05,171688.0
2021,3,Q3 2021,Finance & Insurance,Scotland,2,2021.5,2.0,3.0,2.25,7,1,1,0.1,53.66,171688.0
2021,4,Q4 2021,Finance & Insurance,Scotland,5,2021.75,2.0,2.0,2.0,7,1,1,0.1261,60.97,171688.0
2022,1,Q1 2022,Finance & Insurance,Scotland,3,2022.0,5.0,2.0,3.0,7,1,1,0.45,66.09,188246.0
2022,2,Q2 2022,Finance & Insurance,Scotland,4,2022.25,3.0,5.0,3.0,7,1,1,0.9478,78.64,188246.0
2022,3,Q3 2022,Finance & Insurance,Scotland,7,2022.5,4.0,3.0,3.5,7,1,1,1.6141,86.09,188246.0
2023,1,Q1 2023,Finance & Insurance,Scotland,3,2023.0,7.0,4.0,4.75,7,1,1,3.8472,105.67,204188.0
2023,2,Q2 2023,Finance & Insurance,Scotland,2,2023.25,3.0,7.0,4.25,7,1,1,4.4396,111.39,204188.0
2023,3,Q3 2023,Finance & Insurance,Scotland,1,2023.5,2.0,3.0,4.0,7,1,1,5.1603,108.35,204188.0
2023,4,Q4 2023,Finance & Insurance,Scotland,3,2023.75,1.0,2.0,3.25,7,1,1,5.25,108.98,204188.0
2024,1,Q1 2024,Finance & Insurance,Scotland,3,2024.0,3.0,1.0,2.25,7,1,1,5.25,112.39,1861953.0
2024,2,Q2 2024,Finance & Insurance,Scotland,3,2024.25,3.0,3.0,2.25,7,1,1,5.25,100.2,1861953.0
2024,3,Q3 2024,Finance & Insurance,Scotland,1,2024.5,3.0,3.0,2.5,7,1,1,5.0842,100.64,1861953.0
2024,4,Q4 2024,Finance & Insurance,Scotland,3,2024.75,1.0,3.0,2.5,7,1,1,4.8505,104.57,1861953.0
2025,1,Q1 2025,Finance & Insurance,Scotland,4,2025.0,3.0,1.0,2.5,7,1,1,4.6,105.14,1861953.0
2025,2,Q2 2025,Finance & Insurance,Scotland,1,2025.25,4.0,3.0,2.75,7,1,1,4.3516,98.78,1861953.0
2025,3,Q3 2025,Finance & Insurance,Scotland,4,2025.5,1.0,4.0,2.25,7,1,1,4.25,98.05,1861953.0
2025,4,Q4 2025,Finance & Insurance,Scotland,1,2025.75,4.0,1.0,3.0,7,1,1,4.25,99.05,1861953.0
2026,1,Q1 2026,Finance & Insurance,Scotland,6,2026.0,1.0,4.0,2.5,7,1,1,0.75,49.59,1861953.0
2016,3,Q3 2016,Health & Social Work,England/Wales,71,2016.5,73.0,68.0,70.5,8,0,1,0.3424,37.11,1784443.0
2016,4,Q4 2016,Health & Social Work,England/Wales,87,2016.75,71.0,73.0,70.66666666666667,8,0,1,0.25,39.13,1784443.0
2017,1,Q1 2017,Health & Social Work,England/Wales,89,2017.0,87.0,71.0,74.75,8,0,1,0.25,39.57,1861953.0
2017,2,Q2 2017,Health & Social Work,England/Wales,82,2017.25,89.0,87.0,80.0,8,0,1,0.25,38.3,1861953.0
2017,3,Q3 2017,Health & Social Work,England/Wales,91,2017.5,82.0,89.0,82.25,8,0,1,0.25,38.64,1861953.0
2017,4,Q4 2017,Health & Social Work,England/Wales,90,2017.75,91.0,82.0,87.25,8,0,1,0.413,41.23,1861953.0
2018,1,Q1 2018,Health & Social Work,England/Wales,95,2018.0,90.0,91.0,88.0,8,0,1,0.5,41.62,1922054.0
2018,2,Q2 2018,Health & Social Work,England/Wales,88,2018.25,95.0,90.0,89.5,8,0,1,0.5,40.89,1922054.0
2018,3,Q3 2018,Health & Social Work,England/Wales,93,2018.5,88.0,95.0,91.0,8,0,1,0.663,42.33,1922054.0
2018,4,Q4 2018,Health & Social Work,England/Wales,79,2018.75,93.0,88.0,91.5,8,0,1,0.75,45.37,1922054.0
2019,1,Q1 2019,Health & Social Work,England/Wales,84,2019.0,79.0,93.0,88.75,8,0,1,0.75,46.57,1996347.0
2019,2,Q2 2019,Health & Social Work,England/Wales,85,2019.25,84.0,79.0,86.0,8,0,1,0.75,45.14,1996347.0
2019,3,Q3 2019,Health & Social Work,England/Wales,98,2019.5,85.0,84.0,85.25,8,0,1,0.75,44.6,1996347.0
2019,4,Q4 2019,Health & Social Work,England/Wales,102,2019.75,98.0,85.0,86.5,8,0,1,0.75,47.61,1996347.0
2020,1,Q1 2020,Health & Social Work,England/Wales,90,2020.0,102.0,98.0,92.25,8,0,1,0.6132,46.94,1885198.0
2020,2,Q2 2020,Health & Social Work,England/Wales,59,2020.25,90.0,102.0,93.75,8,0,1,0.1,43.8,1885198.0
2020,3,Q3 2020,Health & Social Work,England/Wales,42,2020.5,59.0,90.0,87.25,8,0,1,0.1,44.5,1885198.0
2020,4,Q4 2020,Health & Social Work,England/Wales,83,2020.75,42.0,59.0,73.25,8,0,1,0.1,48.19,1885198.0
2021,1,Q1 2021,Health & Social Work,England/Wales,51,2021.0,83.0,42.0,68.5,8,0,1,0.1,49.59,2042011.0
2021,2,Q2 2021,Health & Social Work,England/Wales,56,2021.25,51.0,83.0,58.75,8,0,1,0.1,49.05,2042011.0
2021,3,Q3 2021,Health & Social Work,England/Wales,88,2021.5,56.0,51.0,58.0,8,0,1,0.1,53.66,2042011.0
2021,4,Q4 2021,Health & Social Work,England/Wales,83,2021.75,88.0,56.0,69.5,8,0,1,0.1261,60.97,2042011.0
2022,1,Q1 2022,Health & Social Work,England/Wales,101,2022.0,83.0,88.0,69.5,8,0,1,0.45,66.09,2243340.0
2022,2,Q2 2022,Health & Social Work,England/Wales,129,2022.25,101.0,83.0,82.0,8,0,1,0.9478,78.64,2243340.0
2022,3,Q3 2022,Health & Social Work,England/Wales,112,2022.5,129.0,101.0,100.25,8,0,1,1.6141,86.09,2243340.0
2022,4,Q4 2022,Health & Social Work,England/Wales,122,2022.75,112.0,129.0,106.25,8,0,1,2.8234,101.86,2243340.0
2023,1,Q1 2023,Health & Social Work,England/Wales,140,2023.0,122.0,112.0,116.0,8,0,1,3.8472,105.67,2422397.0
2023,2,Q2 2023,Health & Social Work,England/Wales,114,2023.25,140.0,122.0,125.75,8,0,1,4.4396,111.39,2422397.0
2023,3,Q3 2023,Health & Social Work,England/Wales,129,2023.5,114.0,140.0,122.0,8,0,1,5.1603,108.35,2422397.0
2023,4,Q4 2023,Health & Social Work,England/Wales,132,2023.75,129.0,114.0,126.25,8,0,1,5.25,108.98,2422397.0
2024,1,Q1 2024,Health & Social Work,England/Wales,114,2024.0,132.0,129.0,128.75,8,0,1,5.25,112.39,1861953.0
2024,2,Q2 2024,Health & Social Work,England/Wales,156,2024.25,114.0,132.0,122.25,8,0,1,5.25,100.2,1861953.0
2024,3,Q3 2024,Health & Social Work,England/Wales,108,2024.5,156.0,114.0,132.75,8,0,1,5.0842,100.64,1861953.0
2024,4,Q4 2024,Health & Social Work,England/Wales,134,2024.75,108.0,156.0,127.5,8,0,1,4.8505,104.57,1861953.0
2025,1,Q1 2025,Health & Social Work,England/Wales,124,2025.0,134.0,108.0,128.0,8,0,1,4.6,105.14,1861953.0
2025,2,Q2 2025,Health & Social Work,England/Wales,161,2025.25,124.0,134.0,130.5,8,0,1,4.3516,98.78,1861953.0
2025,3,Q3 2025,Health & Social Work,England/Wales,167,2025.5,161.0,124.0,131.75,8,0,1,4.25,98.05,1861953.0
2025,4,Q4 2025,Health & Social Work,England/Wales,155,2025.75,167.0,161.0,146.5,8,0,1,4.25,99.05,1861953.0
2026,1,Q1 2026,Health & Social Work,England/Wales,158,2026.0,155.0,167.0,151.75,8,0,1,0.75,49.59,1861953.0
2016,3,Q3 2016,Health & Social Work,Scotland,3,2016.5,8.0,9.0,8.5,8,1,1,0.3424,37.11,151973.0
2016,4,Q4 2016,Health & Social Work,Scotland,3,2016.75,3.0,8.0,6.666666666666667,8,1,1,0.25,39.13,151973.0
2017,1,Q1 2017,Health & Social Work,Scotland,2,2017.0,3.0,3.0,5.75,8,1,1,0.25,39.57,159217.0
2017,2,Q2 2017,Health & Social Work,Scotland,2,2017.25,2.0,3.0,4.0,8,1,1,0.25,38.3,159217.0
2017,3,Q3 2017,Health & Social Work,Scotland,4,2017.5,2.0,2.0,2.5,8,1,1,0.25,38.64,159217.0
2017,4,Q4 2017,Health & Social Work,Scotland,1,2017.75,4.0,2.0,2.75,8,1,1,0.413,41.23,159217.0
2018,2,Q2 2018,Health & Social Work,Scotland,5,2018.25,1.0,4.0,2.25,8,1,1,0.5,40.89,162423.0
2018,4,Q4 2018,Health & Social Work,Scotland,1,2018.75,5.0,1.0,3.0,8,1,1,0.75,45.37,162423.0
2019,1,Q1 2019,Health & Social Work,Scotland,3,2019.0,1.0,5.0,2.75,8,1,1,0.75,46.57,168993.0
2019,2,Q2 2019,Health & Social Work,Scotland,3,2019.25,3.0,1.0,2.5,8,1,1,0.75,45.14,168993.0
2019,3,Q3 2019,Health & Social Work,Scotland,6,2019.5,3.0,3.0,3.0,8,1,1,0.75,44.6,168993.0
2019,4,Q4 2019,Health & Social Work,Scotland,2,2019.75,6.0,3.0,3.25,8,1,1,0.75,47.61,168993.0
2020,1,Q1 2020,Health & Social Work,Scotland,1,2020.0,2.0,6.0,3.5,8,1,1,0.6132,46.94,158489.0
2020,2,Q2 2020,Health & Social Work,Scotland,2,2020.25,1.0,2.0,3.0,8,1,1,0.1,43.8,158489.0
2020,3,Q3 2020,Health & Social Work,Scotland,1,2020.5,2.0,1.0,2.75,8,1,1,0.1,44.5,158489.0
2020,4,Q4 2020,Health & Social Work,Scotland,3,2020.75,1.0,2.0,1.5,8,1,1,0.1,48.19,158489.0
2021,3,Q3 2021,Health & Social Work,Scotland,3,2021.5,3.0,1.0,1.75,8,1,1,0.1,53.66,171688.0
2021,4,Q4 2021,Health & Social Work,Scotland,2,2021.75,3.0,3.0,2.25,8,1,1,0.1261,60.97,171688.0
2022,1,Q1 2022,Health & Social Work,Scotland,2,2022.0,2.0,3.0,2.25,8,1,1,0.45,66.09,188246.0
2022,2,Q2 2022,Health & Social Work,Scotland,4,2022.25,2.0,2.0,2.5,8,1,1,0.9478,78.64,188246.0
2022,3,Q3 2022,Health & Social Work,Scotland,1,2022.5,4.0,2.0,2.75,8,1,1,1.6141,86.09,188246.0
2022,4,Q4 2022,Health & Social Work,Scotland,5,2022.75,1.0,4.0,2.25,8,1,1,2.8234,101.86,188246.0
2023,1,Q1 2023,Health & Social Work,Scotland,4,2023.0,5.0,1.0,3.0,8,1,1,3.8472,105.67,204188.0
2023,2,Q2 2023,Health & Social Work,Scotland,7,2023.25,4.0,5.0,3.5,8,1,1,4.4396,111.39,204188.0
2023,3,Q3 2023,Health & Social Work,Scotland,8,2023.5,7.0,4.0,4.25,8,1,1,5.1603,108.35,204188.0
2023,4,Q4 2023,Health & Social Work,Scotland,2,2023.75,8.0,7.0,6.0,8,1,1,5.25,108.98,204188.0
2024,1,Q1 2024,Health & Social Work,Scotland,1,2024.0,2.0,8.0,5.25,8,1,1,5.25,112.39,1861953.0
2024,2,Q2 2024,Health & Social Work,Scotland,2,2024.25,1.0,2.0,4.5,8,1,1,5.25,100.2,1861953.0
